id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1
4217,M,0,20164,5,3,73.5,13,8,0,0,0,0
4218,M,0,20164,5,2,34,19,16,0,0,0,0
4219,M,0,20165,5,2,68.5,1,3,0,0,0,0
4220,M,0,20165,5,1,54.5,2,16,0,0,0,0
4221,M,0,20165,5,1,13,28,28,0,0,1,0
4222,M,0,20165,5,2,144,27,11,0,0,0,0
4223,F,1,20166,5,2,22,4,11,0,0,0,0
4224,F,1,20166,5,4,117,5,24,0,0,1,0
4225,M,0,20336,5,4,189,10,16,0,0,0,0
4226,M,0,20336,5,1,24.5,3,1,0,0,0,0
4227,M,0,20515,5,3,223.5,11,10,0,0,0,0
4228,M,0,20515,5,1,67,9,36,0,0,1,0
4229,U,1,20540,5,1,19.5,28,32,1,0,0,0
4230,U,1,20540,5,3,232,6,5,0,0,0,0
4231,M,0,20602,5,1,67,3,20,1,0,0,0
4232,M,0,20602,5,2,114,4,31,1,0,0,0
4233,M,1,20603,5,4,65,13,34,0,0,1,0
4234,M,1,20603,5,1,154.5,34,7,0,0,0,0
4235,M,0,20607,5,1,11,17,25,1,0,0,0
4236,M,0,20607,5,5,155.5,9,14,0,0,0,0
4237,M,0,20619,5,1,19.5,16,15,0,0,0,0
4238,M,0,20619,5,4,189.5,4,4,0,0,0,0
4239,M,0,20636,5,5,99,3,32,0,0,1,0
4240,M,0,20636,5,1,39.5,36,5,0,0,0,0
4241,F,0,20646,5,2,141,28,16,0,0,0,0
4242,F,0,20646,5,1,14.5,32,13,0,0,0,0
4243,M,1,20653,5,2,86.5,19,6,0,0,0,0
4244,M,1,20653,5,3,66,14,23,1,0,0,0
4245,F,0,20657,5,2,76.5,13,6,0,0,0,0
4246,F,0,20657,5,1,59.5,18,14,0,0,0,0
4247,M,0,20675,5,4,128.5,12,2,0,0,0,0
4248,M,0,20675,5,1,7,2,28,0,0,1,0
4249,M,1,20688,5,1,19.5,6,16,0,0,0,0
4250,M,1,20688,5,1,19.5,13,21,1,0,0,0
4251,F,0,20705,5,2,78.5,22,24,0,1,1,0
4252,F,0,20705,5,3,70.5,5,31,1,0,0,0
4253,M,0,20706,5,2,94,25,25,1,0,0,0
4254,M,0,20706,5,1,74.5,19,30,1,0,0,0
4255,M,0,20706,5,1,24.5,6,7,0,0,0,0
4256,M,0,20706,5,1,69.5,9,9,0,0,0,0
4257,M,0,20707,5,5,129.5,8,14,0,1,0,0
4258,M,0,20707,5,3,146,3,5,0,0,0,0
4259,F,0,20707,5,1,29.5,15,16,0,0,0,0
4260,F,0,20707,5,1,24.5,11,13,0,0,0,0
4261,F,0,20708,5,1,14.5,22,8,0,0,0,0
4262,F,0,20708,5,2,61.5,29,2,0,0,0,0
4263,F,0,20715,5,1,4.5,25,14,0,0,0,0
4264,F,0,20715,5,1,58,4,8,0,0,0,0
4265,M,1,20715,5,2,34,16,33,0,0,1,0
4266,M,1,20715,5,1,132,9,6,0,0,0,0
4267,M,1,20716,5,3,133.5,18,11,0,0,0,0
4268,M,1,20716,5,2,83.5,25,19,0,0,1,0
4269,M,0,20720,5,1,22,28,18,0,0,1,0
4270,M,0,20720,5,1,134.5,13,2,0,0,0,0
4271,M,0,20721,5,1,5.5,9,15,0,0,0,0
4272,M,0,20721,5,4,161,15,2,0,1,0,0
4273,M,0,20721,5,2,42,13,6,0,0,0,0
4274,M,0,20721,5,1,26.5,17,5,0,0,0,0
4275,M,0,20723,5,1,101,4,25,0,0,1,0
4276,M,0,20723,5,1,12,12,24,1,0,0,1
4277,M,0,20725,5,1,13,16,34,1,0,0,0
4278,M,0,20725,5,5,237.5,19,16,0,0,0,0
4279,U,0,20735,5,1,53.5,28,1,0,0,0,0
4280,U,0,20735,5,2,153,11,26,0,1,1,0
4281,M,0,20737,5,3,58.5,21,5,0,0,0,0
4282,M,0,20737,5,4,172,5,30,1,0,0,1
4283,F,1,20740,5,2,38,19,8,0,0,0,0
4284,F,1,20740,5,3,188.5,13,21,1,0,0,0
4285,M,0,20743,5,1,17,25,8,0,0,0,0
4286,M,0,20743,5,2,19.5,29,36,1,0,0,0
4287,M,0,20744,5,4,204,7,23,0,0,1,0
4288,M,0,20744,5,1,54.5,1,31,1,0,0,0
4289,M,0,20744,5,1,87.5,22,18,1,0,0,0
4290,M,0,20744,5,2,29,1,30,1,0,0,1
4291,M,0,20746,5,1,149.5,23,1,0,0,0,0
4292,M,0,20746,5,1,39.5,14,11,0,0,0,0
4293,M,0,20747,5,3,68.5,36,36,0,0,1,0
4294,M,0,20747,5,1,44.5,16,29,0,0,1,0
4295,M,0,20748,5,5,147.5,7,15,0,0,0,0
4296,M,0,20748,5,4,52.5,25,6,0,0,0,0
4297,U,1,20755,5,1,47,14,31,0,0,1,0
4298,U,1,20755,5,1,6.5,27,4,0,0,0,0
4299,M,0,20768,5,1,24.5,24,23,1,0,0,0
4300,M,0,20768,5,2,74,19,6,0,0,0,0
4301,M,0,20770,5,1,62,29,31,1,0,0,0
4302,M,0,20770,5,5,177.5,1,15,0,0,0,0
4303,F,1,20772,5,1,54.5,24,23,1,0,0,0
4304,F,1,20772,5,5,101.5,24,9,0,0,0,0
4305,M,0,20772,5,1,54.5,25,11,0,0,0,0
4306,M,0,20772,5,1,87,30,12,0,0,0,0
4307,M,0,20772,5,3,69,28,25,1,0,0,0
4308,M,0,20772,5,3,41.5,17,29,1,0,0,0
4309,M,0,20781,5,4,100,1,31,0,0,1,0
4310,M,0,20781,5,1,91,33,33,0,0,1,0
4311,U,0,20782,5,2,29,1,31,1,0,0,0
4312,U,0,20782,5,5,272,4,5,0,0,0,0
4313,F,0,20783,5,3,118,3,19,0,0,0,0
4314,F,0,20783,5,1,49.5,18,14,0,0,0,0
4315,M,0,20785,5,1,62,33,7,0,0,0,0
4316,M,0,20785,5,1,124.5,10,19,0,0,0,0
4317,U,1,20794,5,4,94,35,12,0,0,0,0
4318,U,1,20794,5,1,132,4,2,0,0,0,0
4319,M,0,20814,5,4,307.5,1,24,1,0,0,0
4320,M,0,20814,5,1,40,18,14,0,0,0,0
4321,F,1,20814,5,1,39.5,21,24,1,0,0,0
4322,F,1,20814,5,1,49,29,32,1,0,0,0
4323,M,0,20814,5,3,96,1,5,0,0,0,0
4324,M,0,20814,5,2,127,28,1,0,0,0,0
4325,M,1,20814,5,3,53,25,7,0,0,0,0
4326,M,1,20814,5,2,149,17,1,0,0,0,0
4327,M,0,20815,5,2,114,18,30,1,0,0,0
4328,M,0,20815,5,1,39.5,3,1,0,0,0,0
4329,F,0,20815,5,1,24.5,14,30,0,0,1,0
4330,F,0,20815,5,1,134.5,17,1,0,0,0,0
4331,F,0,20815,5,1,54.5,33,4,0,0,0,0
4332,F,0,20815,5,2,24,21,3,0,0,0,0
4333,M,1,20816,5,2,83,9,7,0,0,0,0
4334,M,1,20816,5,3,117.5,13,7,0,0,0,0
4335,M,0,20816,5,1,44.5,15,10,0,0,0,0
4336,M,0,20816,5,1,71.5,16,17,1,0,0,0
4337,M,0,20817,5,3,158,29,3,0,0,0,0
4338,M,0,20817,5,2,117.5,29,10,0,0,0,0
4339,M,0,20817,5,3,306,6,34,1,0,0,0
4340,M,0,20817,5,1,109.5,21,1,0,0,0,0
4341,M,0,20817,5,1,19.5,26,13,0,0,0,0
4342,M,0,20817,5,4,45,25,15,0,0,0,0
4343,M,0,20817,5,3,133.5,24,5,0,0,0,0
4344,M,0,20817,5,5,203,1,28,0,0,1,0
4345,M,0,20832,5,2,84,8,16,0,0,0,0
4346,M,0,20832,5,3,258.5,1,28,1,0,0,0
4347,M,0,20832,5,1,47,13,29,0,0,1,0
4348,M,0,20832,5,5,113.5,9,13,0,1,0,0
4349,F,0,20833,5,1,27,18,13,0,0,0,0
4350,F,0,20833,5,3,233.5,15,8,0,0,0,0
4351,M,0,20849,5,2,107,3,9,0,0,0,0
4352,M,0,20849,5,1,34.5,30,27,0,0,1,0
4353,F,0,20850,5,1,52.5,22,8,0,0,0,0
4354,F,0,20850,5,4,145.5,14,5,0,0,0,0
4355,M,0,20850,5,4,138,3,7,0,0,0,0
4356,M,0,20850,5,1,134.5,12,28,1,0,0,0
4357,M,0,20850,5,1,177,33,31,0,0,1,0
4358,M,0,20850,5,1,74.5,18,4,0,0,0,0
4359,F,1,20851,5,1,121,4,1,0,0,0,0
4360,F,1,20851,5,1,58.5,33,12,0,0,0,0
4361,F,0,20852,5,1,24.5,8,5,0,0,0,0
4362,F,0,20852,5,1,19.5,34,1,0,0,0,0
4363,M,1,20852,5,1,54.5,20,9,0,0,0,0
4364,M,1,20852,5,1,9.5,26,34,0,0,1,0
4365,M,0,20852,5,1,9.5,14,4,0,0,0,0
4366,M,0,20852,5,2,41.5,8,15,0,0,0,0
4367,U,0,20852,5,3,68.5,27,12,0,0,0,0
4368,U,0,20852,5,5,324,2,33,0,0,1,0
4369,M,0,20853,5,2,161.5,14,24,1,0,0,0
4370,M,0,20853,5,2,34,1,20,0,0,1,0
4371,F,0,20853,5,1,9.5,21,15,0,0,0,0
4372,F,0,20853,5,1,14.5,24,2,0,0,0,0
4373,U,0,20854,5,4,63.5,8,26,1,0,0,0
4374,U,0,20854,5,1,35.5,28,2,0,0,0,0
4375,M,0,20854,5,3,32,12,22,1,0,0,0
4376,M,0,20854,5,3,24.5,25,1,0,0,0,0
4377,M,0,20854,5,1,42,2,10,0,0,0,0
4378,M,0,20854,5,1,139,16,19,1,0,0,0
4379,M,1,20854,5,1,37.5,1,6,0,0,0,0
4380,M,1,20854,5,2,89,13,4,0,0,0,0
4381,M,0,20854,5,1,67,14,12,0,0,0,0
4382,M,0,20854,5,1,22,28,2,0,0,0,0
4383,M,0,20855,5,4,207.5,9,26,0,0,1,0
4384,M,0,20855,5,1,9.5,14,12,0,0,0,0
4385,F,0,20855,5,1,162,31,16,0,0,0,0
4386,F,0,20855,5,5,320.5,13,3,0,0,0,0
4387,M,0,20861,5,1,26.5,6,8,0,0,0,0
4388,M,0,20861,5,1,34.5,13,26,0,0,1,0
4389,M,0,20868,5,3,39,4,3,0,0,0,0
4390,M,0,20868,5,1,9.5,24,9,0,0,0,0
4391,F,1,20872,5,5,120.5,11,6,0,0,0,0
4392,F,1,20872,5,1,85,29,2,0,0,0,0
4393,M,0,20874,5,2,43,18,27,1,0,0,0
4394,M,0,20874,5,1,14.5,23,17,0,0,0,0
4395,M,0,20874,5,2,43,17,2,0,0,0,0
4396,M,0,20874,5,2,26.5,27,1,0,0,0,0
4397,M,0,20874,5,1,49.5,6,12,0,0,0,1
4398,M,0,20874,5,4,142,14,9,0,0,0,0
4399,M,0,20876,5,1,31,28,17,0,0,0,0
4400,M,0,20876,5,1,21,18,12,0,0,0,0
4401,M,0,20877,5,2,112.5,24,32,0,0,1,0
4402,M,0,20877,5,4,158,13,6,0,0,0,0
4403,M,0,20877,5,1,24.5,30,21,0,0,1,0
4404,M,0,20877,5,2,119.5,13,7,0,0,0,0
4405,M,0,20878,5,1,49.5,2,11,0,0,0,1
4406,M,0,20878,5,1,9.5,25,31,1,0,0,0
4407,M,0,20878,5,3,64.5,9,23,0,0,1,0
4408,M,0,20878,5,2,121,3,23,1,0,0,0
4409,U,0,20878,5,1,47,21,4,0,0,0,0
4410,U,0,20878,5,3,103.5,18,30,0,0,1,0
4411,M,0,20878,5,1,39.5,17,14,0,0,0,0
4412,M,0,20878,5,3,48.5,13,26,0,1,1,0
4413,M,0,20879,5,3,228.5,18,6,0,0,0,0
4414,M,0,20879,5,2,285,16,6,0,0,0,0
4415,U,0,20879,5,1,61.5,8,19,0,0,1,0
4416,U,0,20879,5,2,94,28,21,0,0,1,0
4417,F,0,20879,5,3,99,10,11,0,0,0,0
4418,F,0,20879,5,2,131,6,8,0,0,0,0
4419,M,0,20879,5,1,29.5,12,30,1,0,0,0
4420,M,0,20879,5,1,14.5,19,4,0,0,0,0
4421,M,0,20879,5,1,66,17,16,0,0,0,0
4422,M,0,20879,5,2,46.5,22,2,0,0,0,0
4423,M,0,20882,5,2,125,16,2,0,0,0,0
4424,M,0,20882,5,4,280.5,1,20,1,0,0,1
4425,M,0,20895,5,5,134,27,28,0,0,1,0
4426,M,0,20895,5,1,39.5,25,28,0,0,1,0
4427,U,1,20895,5,1,37.5,24,5,0,0,0,0
4428,U,1,20895,5,1,34.5,19,15,0,0,0,0
4429,M,1,20898,5,5,123,20,29,0,0,1,0
4430,M,1,20898,5,2,84.5,17,32,1,0,0,0
4431,M,0,20901,5,4,107,25,1,0,0,0,0
4432,M,0,20901,5,2,20.5,25,16,0,0,0,0
4433,U,0,20901,5,5,194,1,6,0,0,0,0
4434,U,0,20901,5,2,99,35,9,0,0,0,0
4435,U,1,20902,5,2,49,12,6,0,0,0,0
4436,U,1,20902,5,3,246.5,31,31,0,0,1,0
4437,M,0,20902,5,2,109,3,6,0,0,0,0
4438,M,0,20902,5,1,59.5,12,9,0,0,0,0
4439,M,0,20903,5,1,9.5,9,6,0,0,0,0
4440,M,0,20903,5,1,19.5,11,19,1,0,0,0
4441,M,0,20904,5,4,204,20,3,0,0,0,1
4442,M,0,20904,5,2,98.5,19,19,0,0,1,1
4443,M,1,20904,5,3,70.5,26,11,0,0,0,1
4444,M,1,20904,5,5,209,26,4,0,0,0,0
4445,M,0,20904,5,3,117.5,9,11,0,0,0,0
4446,M,0,20904,5,2,31.5,6,14,0,0,0,0
4447,U,0,20905,5,1,62.5,16,14,0,0,0,0
4448,U,0,20905,5,2,56.5,1,35,1,0,0,0
4449,M,0,20905,5,4,138,25,32,0,0,1,0
4450,M,0,20905,5,4,93.5,8,10,0,0,0,0
4451,U,0,20906,5,1,49.5,21,18,0,0,0,0
4452,U,0,20906,5,2,118,5,10,0,0,0,0
4453,U,0,20906,5,1,82,20,10,0,0,0,0
4454,U,0,20906,5,2,44,2,15,0,0,0,0
4455,M,1,20906,5,2,149,30,13,0,0,0,0
4456,M,1,20906,5,2,74,32,28,1,0,0,0
4457,M,0,20910,5,1,9.5,12,14,0,0,0,0
4458,M,0,20910,5,1,34.5,12,12,0,0,0,0
4459,M,0,20910,5,1,14.5,33,10,0,0,0,0
4460,M,0,20910,5,1,5.5,8,17,1,0,0,0
4461,M,1,20910,5,2,84.5,21,3,0,0,0,0
4462,M,1,20910,5,1,77,2,12,0,0,0,0
4463,M,0,20912,5,1,144.5,9,6,0,0,0,0
4464,M,0,20912,5,2,40,12,18,0,0,0,0
4465,M,0,21001,5,1,74.5,17,8,0,0,0,0
4466,M,0,21001,5,1,39.5,19,3,0,0,0,0
4467,M,0,21009,5,2,61.5,14,24,0,0,1,0
4468,M,0,21009,5,1,39.5,23,8,0,0,0,0
4469,F,0,21012,5,2,49,23,6,0,0,0,0
4470,F,0,21012,5,1,59.5,1,10,0,0,0,0
4471,M,0,21012,5,1,79.5,14,16,0,0,0,0
4472,M,0,21012,5,3,147,15,23,0,1,1,0
4473,M,0,21014,5,1,70.5,36,3,0,0,0,0
4474,M,0,21014,5,4,177,13,26,0,0,1,0
4475,M,0,21014,5,1,47,6,29,1,0,0,0
4476,M,0,21014,5,1,39.5,13,21,1,0,0,0
4477,M,1,21017,5,3,107.5,36,22,1,0,0,0
4478,M,1,21017,5,1,34.5,24,26,0,0,1,0
4479,M,1,21030,5,2,94.5,7,18,0,0,1,0
4480,M,1,21030,5,1,59.5,20,4,0,0,0,0
4481,U,0,21030,5,1,26.5,5,31,0,0,1,0
4482,U,0,21030,5,1,24.5,35,16,0,0,1,0
4483,F,1,21032,5,1,9,33,9,0,0,0,0
4484,F,1,21032,5,1,89.5,24,3,0,0,0,0
4485,M,1,21037,5,2,161.5,15,30,1,0,0,0
4486,M,1,21037,5,1,8.5,17,25,1,0,0,0
4487,M,0,21040,5,1,19.5,24,1,0,0,0,0
4488,M,0,21040,5,2,114,31,10,0,0,0,0
4489,M,0,21042,5,1,44.5,2,1,0,0,0,0
4490,M,0,21042,5,4,318,4,18,0,0,1,0
4491,M,0,21042,5,2,72,33,11,0,0,0,0
4492,M,0,21042,5,1,53.5,19,35,1,0,0,0
4493,M,0,21042,5,1,9.5,15,36,1,0,0,0
4494,M,0,21042,5,1,59.5,18,3,0,0,0,0
4495,M,0,21043,5,1,13.5,30,35,0,0,1,0
4496,M,0,21043,5,2,156.5,15,14,0,0,0,0
4497,F,0,21043,5,3,32.5,32,23,0,0,1,0
4498,F,0,21043,5,1,39.5,5,17,0,0,1,0
4499,M,0,21044,5,1,96.5,27,16,0,0,0,0
4500,M,0,21044,5,1,59.5,15,25,0,0,1,0
4501,M,0,21044,5,2,114,20,4,0,0,0,0
4502,M,0,21044,5,4,162,11,36,0,0,1,0
4503,F,0,21044,5,2,105,10,36,0,1,1,0
4504,F,0,21044,5,2,67.5,29,34,0,0,1,0
4505,M,0,21044,5,1,29.5,32,32,1,0,0,0
4506,M,0,21044,5,4,101.5,12,27,0,0,1,0
4507,M,0,21045,5,1,29.5,11,8,0,0,0,0
4508,M,0,21045,5,1,54.5,21,9,0,0,0,0
4509,U,1,21045,5,3,114.5,11,16,0,0,1,0
4510,U,1,21045,5,4,105,2,23,0,0,1,0
4511,M,0,21045,5,1,29.5,13,31,0,0,1,0
4512,M,0,21045,5,1,139.5,31,23,1,0,0,0
4513,M,0,21046,5,1,37,19,19,0,0,0,0
4514,M,0,21046,5,4,158,10,7,0,0,0,0
4515,U,1,21046,5,1,124.5,30,15,0,0,0,0
4516,U,1,21046,5,1,54.5,22,16,0,0,0,0
4517,M,0,21047,5,1,9.5,19,4,0,0,0,0
4518,M,0,21047,5,2,214,11,2,0,1,0,0
4519,M,0,21050,5,1,11,25,13,0,0,0,0
4520,M,0,21050,5,3,177.5,27,16,0,0,0,0
4521,M,0,21054,5,1,39.5,14,16,0,0,0,0
4522,M,0,21054,5,3,73.5,13,11,0,0,0,0
4523,U,1,21061,5,2,55.5,33,22,1,0,0,0
4524,U,1,21061,5,4,158,24,28,0,0,1,0
4525,M,0,21061,5,5,201,29,11,0,0,0,0
4526,M,0,21061,5,2,53,26,17,0,0,1,0
4527,M,1,21076,5,1,19.5,20,28,1,0,0,0
4528,M,1,21076,5,1,47,24,11,0,0,0,0
4529,M,0,21084,5,2,53.5,23,24,1,0,0,0
4530,M,0,21084,5,1,49,17,21,0,0,1,0
4531,M,0,21087,5,1,74.5,18,4,0,0,0,0
4532,M,0,21087,5,2,189,24,11,0,0,0,0
4533,M,0,21093,5,1,9.5,20,2,0,0,0,0
4534,M,0,21093,5,1,27,2,23,1,0,0,0
4535,F,0,21093,5,3,178.5,16,4,0,0,0,0
4536,F,0,21093,5,3,288.5,25,4,0,0,0,0
4537,F,0,21093,5,1,107.5,17,15,0,0,0,0
4538,F,0,21093,5,1,27,24,6,0,0,0,0
4539,M,0,21108,5,4,137,24,5,0,0,0,0
4540,M,0,21108,5,1,67,11,18,0,0,0,0
4541,F,0,21108,5,2,168,23,15,0,0,0,0
4542,F,0,21108,5,1,89.5,17,12,0,0,0,0
4543,M,0,21113,5,5,180,16,3,0,0,0,0
4544,M,0,21113,5,1,33.5,17,10,0,0,0,0
4545,M,0,21114,5,2,274,20,6,0,0,0,0
4546,M,0,21114,5,1,29.5,8,1,0,0,0,0
4547,F,1,21117,5,5,320,19,5,0,0,0,0
4548,F,1,21117,5,1,33.5,33,36,1,0,0,0
4549,M,0,21117,5,1,49.5,13,10,0,0,0,0
4550,M,0,21117,5,1,34.5,34,1,0,0,0,0
4551,M,1,21117,5,1,39.5,19,16,0,0,1,0
4552,M,1,21117,5,4,74,9,20,0,0,1,0
4553,M,0,21122,5,1,74.5,22,33,1,0,0,0
4554,M,0,21122,5,4,67,18,1,0,0,0,0
4555,M,0,21122,5,1,27,19,25,0,0,1,0
4556,M,0,21122,5,5,381,2,3,0,0,0,0
4557,M,1,21131,5,1,34.5,25,33,0,0,1,0
4558,M,1,21131,5,2,209,7,15,0,0,0,0
4559,M,0,21133,5,5,114.5,20,20,0,0,1,0
4560,M,0,21133,5,3,51,4,22,1,0,0,0
4561,U,1,21136,5,1,12,5,6,0,0,0,0
4562,U,1,21136,5,1,74.5,27,35,1,0,0,0
4563,F,0,21144,5,1,79.5,9,33,1,0,0,0
4564,F,0,21144,5,2,93.5,4,34,0,0,1,0
4565,M,0,21144,5,1,54.5,19,10,0,0,0,0
4566,M,0,21144,5,2,152.5,16,8,0,0,0,0
4567,M,0,21146,5,1,49.5,19,32,1,0,0,0
4568,M,0,21146,5,1,29.5,26,16,0,0,0,0
4569,M,1,21146,5,2,134,3,21,1,0,0,0
4570,M,1,21146,5,2,49.5,14,29,1,0,0,0
4571,F,0,21154,5,1,143.5,8,13,0,0,0,0
4572,F,0,21154,5,1,24.5,32,9,0,0,0,0
4573,M,0,21157,5,2,109,28,33,1,0,0,0
4574,M,0,21157,5,5,294,12,3,0,0,0,0
4575,F,0,21161,5,2,53.5,11,22,0,0,1,0
4576,F,0,21161,5,1,35.5,9,33,1,0,0,0
4577,U,1,21201,5,1,8.5,20,5,0,0,0,0
4578,U,1,21201,5,4,105.5,25,22,0,0,1,0
4579,M,0,21202,5,1,14.5,17,24,0,0,1,0
4580,M,0,21202,5,1,29.5,24,1,0,0,0,0
4581,M,1,21204,5,1,35.5,6,9,0,0,0,0
4582,M,1,21204,5,1,111,24,1,0,0,0,0
4583,F,0,21204,5,5,156.5,5,2,0,0,0,0
4584,F,0,21204,5,1,31.5,16,9,0,0,0,0
4585,M,0,21206,5,1,77,12,33,1,0,0,0
4586,M,0,21206,5,4,193,29,36,1,0,0,0
4587,M,0,21207,5,2,137.5,25,31,0,0,1,0
4588,M,0,21207,5,2,39,16,17,0,0,1,0
4589,M,0,21208,5,2,76.5,12,18,0,0,0,0
4590,M,0,21208,5,1,26.5,17,4,0,0,0,0
4591,U,1,21208,5,4,95.5,6,24,0,0,1,0
4592,U,1,21208,5,5,405,14,1,0,0,0,0
4593,M,0,21209,5,1,19.5,1,17,0,0,1,0
4594,M,0,21209,5,2,69,9,19,1,0,0,0
4595,M,0,21209,5,1,80.5,16,5,0,0,0,0
4596,M,0,21209,5,2,124,13,21,1,0,0,0
4597,M,0,21210,5,3,115.5,29,10,0,0,0,0
4598,M,0,21210,5,3,82,22,30,1,0,0,0
4599,F,0,21212,5,3,72,12,33,0,0,1,0
4600,F,0,21212,5,1,9.5,29,34,0,0,1,0
4601,M,0,21212,5,1,179.5,23,5,0,0,0,0
4602,M,0,21212,5,2,80.5,26,7,0,0,0,0
4603,U,1,21215,5,2,34,22,30,1,0,0,0
4604,U,1,21215,5,1,9.5,26,20,1,0,0,0
4605,M,0,21217,5,1,52,29,30,0,0,1,0
4606,M,0,21217,5,2,19,20,10,0,0,0,0
4607,M,0,21218,5,1,27,3,35,1,0,0,0
4608,M,0,21218,5,2,26,22,2,0,0,0,0
4609,M,0,21220,5,5,132.5,2,27,0,0,1,0
4610,M,0,21220,5,2,58.5,8,4,0,0,0,0
4611,M,0,21221,5,3,129.5,2,34,1,0,0,0
4612,M,0,21221,5,1,9.5,20,13,0,0,0,0
4613,F,0,21222,5,4,223.5,1,32,0,1,1,0
4614,F,0,21222,5,1,94.5,14,11,0,0,0,0
4615,M,1,21224,5,2,55,34,20,1,0,0,0
4616,M,1,21224,5,1,71.5,4,24,0,0,1,0
4617,F,0,21227,5,1,49.5,7,10,0,0,0,0
4618,F,0,21227,5,1,28.5,24,3,0,0,0,0
4619,M,0,21227,5,1,29.5,24,4,0,0,0,0
4620,M,0,21227,5,2,79,22,24,0,0,1,0
4621,M,0,21228,5,1,24.5,12,9,0,0,0,0
4622,M,0,21228,5,2,81.5,18,26,0,0,1,0
4623,M,0,21228,5,1,112,3,15,0,0,0,0
4624,M,0,21228,5,5,210,10,22,1,0,0,0
4625,M,0,21229,5,1,44.5,11,33,0,0,1,0
4626,M,0,21229,5,4,79,6,14,0,0,0,0
4627,M,0,21230,5,1,14.5,24,20,1,0,0,0
4628,M,0,21230,5,5,311.5,23,14,0,0,0,0
4629,M,0,21234,5,2,128,29,29,0,0,1,0
4630,M,0,21234,5,2,89,10,14,0,0,0,0
4631,M,0,21234,5,4,258,6,12,0,0,0,0
4632,M,0,21234,5,1,39.5,23,19,0,0,1,0
4633,U,1,21236,5,1,37,25,3,0,0,0,0
4634,U,1,21236,5,5,115.5,18,28,1,0,0,0
4635,U,0,21236,5,5,125,15,25,0,0,1,0
4636,U,0,21236,5,3,711,12,20,1,0,0,0
4637,F,0,21239,5,1,29.5,34,21,0,0,1,0
4638,F,0,21239,5,3,164,16,15,0,0,0,0
4639,U,1,21244,5,1,19.5,25,26,1,0,0,0
4640,U,1,21244,5,3,163,10,18,0,0,0,0
4641,M,0,21286,5,2,100.5,13,11,0,1,0,0
4642,M,0,21286,5,3,33,22,23,0,0,1,1
4643,M,0,21401,5,1,6,34,24,0,0,1,0
4644,M,0,21401,5,2,91.5,15,22,1,0,0,0
4645,M,0,21401,5,3,44.5,5,17,0,0,0,0
4646,M,0,21401,5,1,54.5,18,10,0,0,0,0
4647,U,0,21401,5,1,19.5,7,8,0,0,0,0
4648,U,0,21401,5,3,84.5,5,2,0,0,0,0
4649,M,0,21401,5,2,193,10,11,0,0,0,0
4650,M,0,21401,5,4,132,24,1,0,1,0,0
4651,M,0,21402,5,4,299,16,25,1,0,0,0
4652,M,0,21402,5,1,34.5,12,18,1,0,0,0
4653,M,0,21403,5,3,66.5,13,31,0,0,1,0
4654,M,0,21403,5,3,119,15,4,0,0,0,0
4655,M,1,21403,5,3,186,19,4,0,0,0,0
4656,M,1,21403,5,1,26.5,6,9,0,0,0,0
4657,M,0,21502,5,1,12.5,13,28,1,0,0,0
4658,M,0,21502,5,3,90.5,12,17,0,1,0,0
4659,M,0,21532,5,5,145.5,6,5,0,0,0,0
4660,M,0,21532,5,4,124.5,30,8,0,0,0,0
4661,M,0,21601,5,1,337,14,24,1,0,0,0
4662,M,0,21601,5,1,4.5,2,24,1,0,0,0
4663,U,1,21613,5,3,120,7,36,1,0,0,0
4664,U,1,21613,5,1,39.5,21,1,0,0,0,0
4665,U,0,21620,5,2,81.5,2,6,0,0,0,0
4666,U,0,21620,5,3,118.5,15,13,0,0,0,0
4667,M,1,21638,5,3,203.5,29,19,1,0,0,1
4668,M,1,21638,5,1,44.5,16,27,0,0,1,0
4669,M,0,21661,5,1,24.5,21,1,0,0,0,0
4670,M,0,21661,5,1,12,13,15,0,0,0,0
4671,M,1,21678,5,2,55,9,16,0,0,0,0
4672,M,1,21678,5,2,37.5,19,10,0,0,0,0
4673,M,1,21701,5,1,44.5,5,17,0,0,1,0
4674,M,1,21701,5,1,9.5,19,28,1,0,0,0
4675,M,1,21701,5,1,12,3,23,0,0,1,0
4676,M,1,21701,5,5,127,14,13,0,0,0,0
4677,M,0,21702,5,1,114.5,21,34,0,0,1,0
4678,M,0,21702,5,1,26,29,14,0,0,0,0
4679,M,0,21702,5,2,260,25,9,0,0,0,0
4680,M,0,21702,5,1,24.5,13,6,0,0,0,0
4681,M,0,21705,5,1,24.5,13,13,0,0,0,0
4682,M,0,21705,5,5,85.5,1,11,0,0,0,0
4683,M,0,21737,5,4,104,18,23,0,0,1,0
4684,M,0,21737,5,5,198,17,9,0,0,0,0
4685,U,0,21740,5,2,39.5,16,23,1,0,0,0
4686,U,0,21740,5,2,67.5,26,4,0,1,0,0
4687,M,0,21742,5,2,71.5,14,11,0,0,0,0
4688,M,0,21742,5,1,62.5,24,23,0,0,1,0
4689,M,1,21767,5,1,39.5,24,2,0,0,0,0
4690,M,1,21767,5,1,9.5,15,12,0,0,0,1
4691,F,0,21771,5,1,26.5,5,5,0,0,0,0
4692,F,0,21771,5,1,24.5,6,13,0,0,0,0
4693,M,1,21771,5,1,44.5,1,9,0,0,0,0
